#,Kaebuse kuupäev,Kaebuse aasta,Väljaanne,Kaebuse sisu,Lahendi tulemus1,Lahendi tulemus2,Lahendi kuupäev,Otsuse sisu,Otsuse liik,Lahendi liik,Väljaande nimi,Väljaande liik,Koodeks,1.2,1.4,1.5,1.6,2.3,3.1,3.2,3.3,3.5,3.6,3.7,4.1,4.2,4.3,4.4,4.6,4.7,4.8,4.9,4.10,4.11,4.12,5.1,5.2,5.3,6.1,Koodeksipunkte,Lingid
668,16.06.16,2016,Postimees 09.06.16 Kes rääkis mida Tallinna Sadama uurimiskomisjonile? ,"Kaebaja hinnangul sisaldab artikkel tema kohta ebaõigeid väiteid. Kaebaja ei ole rahul, et talle sõna ei antud, kuigi lugu sisaldab tema kohta süüdistusi. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"TAUNIV: Postimees rikkus ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Pressinõukogu hinnangul oleks pidanud Urve Palolt kommentaari küsima. ",tauniv,tauniv,Postimees,kirjutav meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://majandus.postimees.ee/3725985/kes-raakis-mida-tallinna-sadama-uurimiskomisjonile
670,17.06.16,2016,Õhtuleht 16.04.16 Ministri meilikasti lukustaja sai õiguse; Kohus mõistis siseministri meilikasti lukustanud IT-spetsialisti õigeks ,"Kaebaja ei ole rahul, et tema arvamust ei küsitud, artiklid sisaldavad valeinfot ja oletusi ning et teda on käsitletud kurjategijana enne sellekohast kohtuotsust. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"TAUNIV: Õhtuleht rikkus ajakirjanduseetika koodeksi punkti 1.4., mis näeb ette, et ajakirjandusorganisatsioon kannab hoolt selle eest, et ei ilmuks ebatäpne, moonutatud või eksitav info. Samuti rikkus Õhtuleht punkti 4.11., mis näeb ette, et pealkirjad ei või auditooriumi eksitada. Pressinõukogu on seisukohal, et kuna kohus ei leidnud tõendeid, siis ei saa kaebajat nimetada meilikasti lukustajaks. ",tauniv,tauniv,Õhtuleht,kirjutav meedia,"['1.4', '4.11']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,https://www.ohtuleht.ee/728128/kohus-moistis-siseministri-meilikasti-lukustanud-it-spetsialisti-oigeks
671,17.06.16,2016,Delfi 15.04.16 Ringkonnakohus mõistis õigeks maakohtus Hanno Pevkuri ja Elmar Vaheri küberründamises süüdi mõistetud Mart Pirita ,"Kaebaja ei ole rahul, et tema arvamust ei küsitud, artiklid sisaldavad valeinfot ja oletusi ning et teda on käsitletud kurjategijana enne sellekohast kohtuotsust. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"TAUNIV: Delfi rikkus ajakirjanduseetika koodeksi punkti 4.11., mis näeb ette, et pealkirjad ei või auditooriumi eksitada. Pressinõukogu hinnangul ei saa kaebajat nimetada küberründajaks, sest kohus leidis, et Mart Pirita ei ole süüdi. ",tauniv,tauniv,Delfi,kirjutav meedia,['4.11'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.delfi.ee/teema/null/hanno-pevkur?page=20
672,14.07.16,2016,Saarte Hääl 08.06.16 Alkoholikeeld ei takistanud õepeksjat vägivallatsemast; Paragrahv ei muuda midagi: Murika perevägivald jätkub ,"Kaebaja leiab, et teise artikli juures olev foto on eksitav. Lisaks on mõlemad artiklid üle pakutud. ",pressinõukogu otsus,pressinõukogu otsus,15.09.16,"ÕIGEKSMÕISTEV: Leht ei rikkunud ajakirjanduseetika koodeksit. Pressinõukogu hinnangul ei ole talu laiema avalikkuse jaoks pildilt tuvastatav. Selle talu tunnevad ära vaid kohaliku elanikud, kes aga on niigi olukorraga kursis. Pressinõukogu hinnangul võib ajakirjandus nimetada talu „hirmu kantsiks“, sest seal leidsid aset vägivallatsemised. ",õigeksmõistev,õigeksmõistev,Saarte Hääl,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://saartehaal.postimees.ee/6654866/alkoholikeeld-ei-takistanud-oepeksjat-vagivallatsemast
673,27.07.16,2016,Võrumaa Teataja 28.05.16 IRL: politsei väldib Võrus võimul olevate sotside tegevuse uurimist ,"Kaebaja hinnangul sisaldab artikkel tema kohta valefakte. Samuti ei ole kaebaja rahul, et talle sõna ei antud. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"TAUNIV: Leht rikkus ajakirjanduseetika koodeksi punkti 5.1., mis näeb ette, et kui kellegi kohta avaldatakse tõsiseid süüdistusi, tuleks talle pakkuda kommentaari samas numbris. Pressinõukogu hinnangul on Anti Paapi süüdistatud oma töö tegemata jätmises, millega on politseiniku usaldusväärsus seatud küsimärgi alla ja mis on omakorda nii tõsine süüdistus, et vajanuks kaebaja kommentaari. ",tauniv,tauniv,Võrumaa Teataja,kirjutav meedia,['5.1'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,https://www.vorumaateataja.ee/koik-uudised/uudised/15002-irl-politsei-valdib-vorus-voimul-olevate-sotside-tegevuse-uurimist
674,04.08.16,2016,Lääne Elu veeb 28.07.16 Suvitaja kogemus: valutava hambaga laps sai Haapsalus abi teisel katesl ,"Kaebaja peab loo pealkirja eksitavaks ja ei ole rahul, et hambakliiniku seisukohta ei küsitud. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"TAUNIV: Leht rikkus ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Samuti rikkus leht punkti 3.2., mis näeb ette, et ajakirjanik ei või kuritarvitada meediaga suhtlemisel kogenematuid inimesi. Pressinõukogu hinnangul ei ole hambakliiniku administraator avaliku elu tegelane ja kaebusest tuleb ka välja, et ajakirjanik meelitas administraatorilt kommentaari välja. Lisaks ütles administraator ajakirjanikule, et tema sõnu artiklisse ei pandaks ja kommentaari saamiseks tuleb pöörduda hambakliiniku tegevjuhi poole. ",tauniv,tauniv,Lääne Elu,kirjutav meedia,"['4.2', '3.2']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,http://vana.meedialiit.ee/pressinoukogu/kaebused.php
675,05.08.16,2016,Eesti Päevaleht 07.07.16 Relvaäri kaitseväes. Laotöötaja toimetas kuude kaupa relvaosi mustale turule ,"Kaebaja ei ole rahul, et leht avaldas tema isikuandmed ja käsitles teda kurjategijana enne kohtuotsust. Samuti avaldas leht kaebaja kohta valeinfot, leiab kaebaja. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"TAUNIV: Eesti Päevaleht rikkus ajakirjanduseetika koodeksi punkti 5.3., mis näeb ette, et ebaõige info ilmumise korral tuleb avaldada parandus. Kuigi Päevaleht kustutas loost vale karistuse, oli tegemist ränga veaga ning parandusele oleks pidanud tähelepanu juhtima (veebis loo pealkirja juures). ",tauniv,tauniv,Eesti Päevaleht,kirjutav meedia,['5.3'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,https://epl.delfi.ee/artikkel/74995019/relvaari-kaitsevaes-laotootaja-toimetas-kuude-kaupa-relvaosi-mustale-turule
676,05.08.16,2016,Sirp 06.05.16 Sünniaja mõju elukäigule ,"Kaebaja ei ole rahul, et leht ei avaldanud tema vastulauset, kuigi artikkel sisaldas astroloogide kohta valet ja astroloogidele ei olnud sõna antud. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,ÕIGEKSMÕISTEV: Sirp ei eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu hinnangul ei ole artiklis konkreetselt kaebajat ega tema ettevõtet nimetatud ja seega ka tema kohta süüdistusi esitatud. ,õigeksmõistev,õigeksmõistev,Sirp,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sirp.ee/s1-artiklid/c21-teadus/sunniaja-moju-elukaigule/
677,08.08.16,2016,"Eesti Päevaleht, Delfi 26.07.16 Eesti piimandusele ülioluline Põlva tehas tekitas Terele saatusliku võla ","Kaebaja leiab, et artikkel sisaldab valeväiteid ning halvustavaid ja põhjendamata hinnanguid. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"TAUNIV: Eesti Päevaleht ja Delfi rikkusid ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Pressinõukogu leiab, et Oliver Kruuda oleks pidanud saama sõna tehase müügi ja vara osas. Oliver Kruudale sõna andes oleks tulnud välja ka majandusaruannet puudutav faktiviga. ",tauniv,tauniv,Delfi,kirjutav meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://arileht.delfi.ee/artikkel/76171787/eesti-paevaleht-ja-delfi-rikkusid-head-ajakirjandustava
678,10.08.16,2016,Den za Dnjom 30.06.16 Vene muuseumil on uus direktor ,"Kaebaja hinnangul oli artiklis valeinfo, sest juttu ei olnud MTÜst Vene Muueum, vaid SA Tallinna Vene Muuseumist, kus direktor vahetus. ",pressinõukogu otsus,pressinõukogu otsus,27.10.16,"ÕIGEKSMÕISTEV: Den za Dnjom ei eksinud ajakirjanduseetika koodeksi vastu, sest suures osas on kasutatud muuseumi õiget nime ja pealkirjas on lühendi kasutamine mõistlik ja põhjendatud. ",õigeksmõistev,õigeksmõistev,Den za Dnjom,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.postimees.ee/608568/vene-muuseum-otsib-uut-juhti
679,29.08.16,2016,Meie Maa 24.08.16 Internetita naine jäeti bussist maha ,"Kaebaja leiab, et artikli pealkiri on eksitav. ",pressinõukogu otsus,pressinõukogu otsus,17.11.16,"TAUNIV: Meie Maa rikkus ajakirjanduseetika koodeksi punkti 4.11., mis näeb ette, et pealkirjad ei või auditooriumi eksitada. Pressinõukogu leiab, et pealkiri jätab mulje nagu oleks bussifirma naise maha jätnud, kuigi naine jäi bussist maha seepärast, et tal puudus pilet ja kõik kohad olid välja müüdud. ",tauniv,tauniv,Meie Maa,kirjutav meedia,['4.11'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://meiemaa.ee/2016/08/24/internetita-naine-ja%C2%A4eti-bussist-maha/
680,29.08.16,2016,Postimees 23.08.16 Luksusbussi hullumeelne sõidustiil jahmatas möödujaid ,"Kaebaja leiab, et artikli pealkiri, juhtlõik ja sissejuhatus on eksitavad. ",pressinõukogu otsus,pressinõukogu otsus,17.11.16,"TAUNIV: Postimees rikkus veebis avaldatud uudisega ajakirjanduseetika koodeksi punkti 4.11., mis näeb ette, et pealkirjad ja juhtlaused ei või auditooriumi eksitada. Pressinõukogu hinnangul ei tule pealkirjast ja esimesest lõigust välja, et ohtlik sõidustiil tulenes juhi terviserikkest. ",tauniv,tauniv,Postimees,kirjutav meedia,['4.11'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://tarbija.postimees.ee/3809923/luksusbussi-hullumeelne-soidustiil-jahmatas-moodujaid/comments
681,30.08.16,2016,Maaleht 03.08.16 Veterinaarkeskuse ametnik: Heiki Valner tegeles oma blogis täieliku laimuga ,Artiklis on ebaõige info ja kaebajatele ei ole sõna antud. ,pressinõukogu otsus,pressinõukogu otsus,17.11.16,"ÕIGEKSMÕISTEV: Maaleht ei ole eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu leiab, et mõlemad osapooled on saanud sõna, sest algses loos avaldati Loomakaitse Liidu nägemus ja kaevatud artikli all on viide esimesele loole, mis annab lugejatele võimaluse kõigi osapoolte seisukohtadega tutvuda. ",õigeksmõistev,õigeksmõistev,Maaleht,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://maaleht.delfi.ee/artikkel/75242299/veterinaarkeskuse-ametnik-heiki-valner-tegeles-oma-blogis-taieliku-laimuga
682,30.08.16,2016,Järva Teataja 04.08.16 Koeraomanik kempleb agarate loomakaitsjatega ,Kaebajate hinnangul sisaldab artikkel ebaõiget infot. Samuti ei saanud kaebajad sõna. ,pressinõukogu otsus,pressinõukogu otsus,17.11.16,"ÕIGEKSMÕISTEV: Järva Teataja ei ole eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu leiab, et mõlemad osapooled on saanud sõna, sest loos avaldati Loomakaitse Liidu nägemus ning sõna said koeraomanik ja veterinaarkeskus. ",õigeksmõistev,õigeksmõistev,Järva Teataja,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://jarvateataja.postimees.ee/3787251/koeraomanik-kempleb-agarate-loomakaitsjatega
683,05.09.16,2016,Den za Dnjom 15.07.16 Võtke mind siit ära; Prügi pühalikust seegist ,"Kaebaja leiab, et artikkel sisaldab ekistavat ja moonutatud infot ning üks pool on saanud vähem sõna. ",pressinõukogu otsus,pressinõukogu otsus,17.11.16,ÕIGEKSMÕISTEV: Den za Dnjom ei ole eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu hinnangul sai kaebaja võimaluse artiklis süüdistusi kommenteerida ehk mõlemad osapooled said sõna. ,õigeksmõistev,õigeksmõistev,Den za Dnjom,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://vana.meedialiit.ee/pressinoukogu/kaebused.php
684,15.09.16,2016,Kanal 2 05.09.16 Kodutunne ,"Kaebaja leiab, et saates valetatakse tema kohta, nimetatakse teda kelmiks, kuid sõna ei antud. ",pressinõukogu otsus,pressinõukogu otsus,17.11.16,"ÕIGEKSMÕISTEV: 5. septembri saates „Kodutunne“ ei ole eksitud ajakirjanduseetika koodeksi vastu. 2013. aastal toimunut kajastati saates vaid selleks, et selgitada vaatajatele maja remontimise põhjust. Pressinõukogu andmetel ei ole kaebaja 2013. aasta „Reporteris“ räägitut vaidlustanud ja seepärast puudus põhjus kaebaja kommentaari uuesti küsida. ",õigeksmõistev,õigeksmõistev,Kanal2,rääkiv meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://kanal2.postimees.ee/saated/Kodutunne1-arch?view=episodes
685,21.09.16,2016,Saarte Hääl 21.09.16 Suurim vald osutus suurprojektis saamatuks ,"Kaebaja hinnangul on loo pealkiri eksitav, artikkel tekitab põhjendamata kannatusi ja kaebaja ei saanud võimalust vastulauseks. ",pressinõukogu otsus,pressinõukogu otsus,17.11.16,"TAUNIV: Saarte Hääl rikkus ajakirjanduseetika koodeksi punkti 4.11., mis näeb ette, et pealkirjad ja juhtlaused ei või auditooriumi eksitada. Pressinõukogu hinnangul on loo pealkiri ja juhtlõik eksitavad, sest need jätavad lugejatele mulje, et vaid üks vald oli saamatu. Artikli enda sisust tuleb välja, et oma tööga ei saanud tegelikkuses hakkama mitu valda. ",tauniv,tauniv,Saarte Hääl,kirjutav meedia,['4.11'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://arhiiv.saartehaal.ee/2016/09/21/suurim-vald-osutus-suurprojektis-saamatuks/
686,27.09.16,2016,"Delfi, venekeelne Delfi 24.09.16 Yana Toom hümni ajal istuma jäämisest: ega te iga kord püsti karga, kui raadios Eesti hümni kuulete ",Kaebaja hinnangul on artikkel ja selle pealkiri eksitavad. ,pressinõukogu otsus,pressinõukogu otsus,15.12.16,"TAUNIV: Delfi rikkus ajakirjanduseetika koodeksi punkti 1.4., mis näeb ette, et ajakirjandusorganisatsioon kannab hoolt selle eest, et ei ilmuks moonutatud info. Pressinõukogu hinnangul ei võta pealkiri kokku tegelikku olukorda – Yana Toom oli kohvikus ja ei reageerinud koos paljude teiste kohvikus viibijatega kontserdisaalis esitatud hümnile. Pressinõukogu hinnangul jätab pealkiri mulje, nagu oleks Yana Toom hümni ajal jäänud demonstratiivselt istuma. ",tauniv,tauniv,Delfi,kirjutav meedia,['1.4'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://yanatoom.ee/press-i.php?lang=ee&id=6998
687,29.09.16,2016,Sakala 10.08.16 Kõpu volikogu juht kaebas vallavalitsuse kohtusse ,"Kaebaja leiab, et artikkel sisialdab valeväiteid, on ekistav ja tekitab talle põhjendamata kannatusi. Samuti ei ole kaebaja rahul, et leht ei avaldanud vigade parandust. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"ÕIGEKSMÕISTEV: Leht ei eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu hinnangul jääb Kaja Lind vallavolikogu esimeheks ka mittetulundusühingut esindades. Samuti ei ole valeväide see, et kaebaja läks kohtusse vallavalitsuse vastu. Pressinõukogu hinnangul ei ole seega artiklis ega loo pealkirjas neis kahes punktis valeväiteid esitatud. ",õigeksmõistev,õigeksmõistev,Sakala,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://sakala.postimees.ee/3794205/kopu-volikogu-juht-kaebas-vallavalitsuse-kohtusse
689,05.10.16,2016,Eesti Päeveleht 23.09.16 Bahama äriregistri leke: Eesti kiirlaenupankurist eurovolinik Kroesini ,"Kaebaja leiab, et artiklis käsitletakse teda süüdiolevana ja esitatakse tema kohta valeväiteid. Kaebaja ei ole rahul, et talle sõna ei antud. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"TAUNIV: Eesti Päevaleht ja Delfi rikkusid ajakirjanduseetika koodeksi punkti 4.4., mis näeb ette, et ajakirjandus ei või inimest käsitleda kurjategijana enne sellekohast kohtuotsust. Pressinõukogu hinnangul ei saa Mart Piritat süüdistada e-postkontode rikkumises, sest kohus leidis, et ta ei ole süüdi. ",tauniv,tauniv,muu väljaanne,muu meedia,['4.4'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://arileht.delfi.ee/artikkel/75691017/bahama-ariregistri-leke-eesti-kiirlaenupankurist-eurovolinik-kroesini
690,11.10.16,2016,Hiiu Leht 12.07.16 MTÜ Hiiu Tuul läheb jälle kohtusse; Kas diskussioonist saab asja? ,"Kaebajate hinnangul on esimese artikli foto ja pildiallkiri eksitavad, leht ei avaldanud parandust ja teine artikkel koosneb vaid hinnangulistest kommentaaridest. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"TAUNIV: Leht rikkus ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Pressinõukogu hinnangul esitatakse artiklites põhjalikult tuuleparkide vastaste seisukohti, kuid ettevõte saab teemat kommenteerida liiga vähe. Olukorda oleks saanud lahendada ka ettevõttele vastulause andmisega. ",tauniv,tauniv,Hiiu Leht,kirjutav meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,http://www.hiiuleht.ee/2016/07/mtu-hiiu-tuul-laheb-jalle-kohtusse/
691,26.10.16,2016,"Põhjarannik, Severnoje Poberezje 05.10.16 Kinnistuomanik nõuab linnalt 40 000 eurot valuraha ","Kaebaja leiab, et artiklis on moonutatud summat, info on vigane ja puudulik ning talle ei antud sõna. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"TAUNIV: Põhjarannik ja Severnoje Poberezje rikkusid ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Pressinõukogu leiab, et kuna linnapea saab artiklis sõna, siis oleks leht pidanud sõna andma ka kaebajale. Lisaks on lugu Sarkis Tatevosjanist, mitte kohtuasjast. ",tauniv,tauniv,Põhjarannik,kirjutav meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://pohjarannik.postimees.ee/6688288/pohjarannikul-on-ligemale-100-000-lugejat
692,03.08.16,2016,"Delfi, Eesti Päevaleht 02.08.16 Kahtlaseid võtteid kasutavad firmajuhid petavad õhku müües ka oma kliente ","Kaebaja leiab, et artikkel sisildab faktivigu, moonutatud ja valeväiteid. Kaebaja ei ole rahul, et artiklis ei antud talle sõna. ",pressinõukogu otsus,pressinõukogu otsus,17.11.16,"TAUNIV: Delfi ja Eesti Päevaleht rikkusid ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Pressinõukogu hinnangul ei saanud Kari Kuulman vastata konkreetsele küsimusele, miks ta petab oma kliente. ",tauniv,tauniv,Delfi,kirjutav meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://arileht.delfi.ee/artikkel/76493435/delfi-ja-eesti-paevaleht-rikkusid-head-ajakirjandustava
693,04.11.16,2016,Kanal 2 28.10.16 Reporter ,Kaebaja hinnangul on saatelõik ühepoolne ja sisaldab valet. ,pressinõukogu otsus,pressinõukogu otsus,15.12.16,"TAUNIV: Kanal 2 rikkus festivale puudutavas saatelõigus ajakirjanduseetika koodeksi punkti 4.2., mis näeb ette, et konflikti sisaldava materjali puhul peab ajakirjanik ära kuulama kõik osapooled. Pressinõukogu hinnangul halvustati esialgest lugu parandavas saatelõigus Retrobest korraldajat, kuid talle sõna ei antud. ",tauniv,tauniv,Kanal2,rääkiv meedia,['4.2'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://kanal2.postimees.ee/
694,10.11.16,2016,Eesti Päevaleht 02.11.16 Seaduse täitmine pole vabatahtlik ,"Kaebaja hinnangul on juhtkrja pealkiri ja sisu eksitavad, moonutatud ja ühepoolsed. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"ÕIGEKSMÕISTEV: Eesti Päevaleht ei ole eksinud ajakirjanduseetika koodeksi vastu. Pressinõukogu leiab, et juhtkirjas/arvamusartiklis võib toimetus võtta positsiooni, tuginedes varem samas väljaandes avaldatud materjalidele. ",õigeksmõistev,õigeksmõistev,Eesti Päevaleht,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://epl.delfi.ee/
695,10.11.16,2016,Saarte Hääl 09.11.16 Mehed krattisid põllufirmadelt mitu tonni kütet ,"Kaebaja ei ole rahul, et leht avaldas tema täisnime ja nimetab teda kurjategijaks ilma kohtuotsuseta. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"TAUNIV: Saarte Hääl rikkus ajakirjanduseetika koodeksi punkti 4.4., mis näeb ette, et ajakirjandus ei või inimest käsitleda kurjategijana enne sellekohast kohtuotsust. Pressinõukogu hinnangul on kaebuse esitaja mõistetud süüdi loo pealkirjas. ",tauniv,tauniv,Saarte Hääl,kirjutav meedia,['4.4'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://arhiiv.saartehaal.ee/2016/11/09/mehed-krattisid-pollufirmadelt-mitu-tonni-kutet/
696,10.11.16,2016,Maaleht 09.11.16 Mehed krattisid põllufirmadelt mitu tonni kütet ,"Kaebaja ei ole rahul, et leht avaldas tema täisnime ja nimetab teda kurjategijaks ilma kohtuotsuseta. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"TAUNIV: Maaleht rikkus ajakirjanduseetika koodeksi punkti 4.4., mis näeb ette, et ajakirjandus ei või inimest käsitleda kurjategijana enne sellekohast kohtuotsust. Pressinõukogu hinnangul on kaebuse esitaja mõistetud süüdi loo pealkirjas. ",tauniv,tauniv,Maaleht,kirjutav meedia,['4.4'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://maaleht.delfi.ee/
697,18.11.16,2016,Pärnu Postimees 09.11.16 Kaasomanik heideti enda hotellist välja ,"Kaebaja leiab, et artikkel sisialdab ebatäpset infot ja osapoolte seisukohad ei ole võrdselt esindatud. Kaebaja ei ole rahul, et talle ei jäetud piisavalt aega põhjaliku vastuse esitamiseks. ",pressinõukogu otsus,pressinõukogu otsus,15.12.16,"ÕIGEKSMÕISTEV: Pärnu Postimees ei ole rikkunud ajakirjanduseetika koodeksit. Pressinõukogu peab piisavaks, et Ado Sepale pakuti sõna, kuigi kaebajalt võinuks taotleda veel lisainfot. ",õigeksmõistev,õigeksmõistev,Pärnu Postimees,kirjutav meedia,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://parnu.postimees.ee/3902849/kaasomanik-heideti-enda-hotellist-valja
698,29.11.16,2016,Eesti Päevaleht 29.11.16 Ratas pillab avansiks saadud usaldust ,"Kaebaja hinnangul sisaldab juhtkiri valefakte, sildistab ja sõna kritiseeritavale ei anna. ",pressinõukogu otsus,pressinõukogu otsus,26.01.17,"TAUNIV: Leht rikkus juhtkirjaga ajakirjanduseetika koodeksi punkti 1.4., mis näeb ette, et ajakirjandusorganisatsioon kannab hoolt selle eest, et ei ilmuks ebatäpne, moonutatud või eksitav info. Pressinõukogu hinnangul on Tallinna TV kohta avaldatud ebatäpset infot, sest juhtkirjas viidatud loengut ei kajastatud. ",tauniv,tauniv,Eesti Päevaleht,kirjutav meedia,['1.4'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://epl.delfi.ee/artikkel/76422665/juhtkiri-ratas-pillab-avansiks-saadud-usaldust
699,30.11.16,2016,"Postimees 23.11.16 Minu vald, minu elanikud, minu raha, minu kool! ","Kaebaja ei ole rahul, et ajakirjanik lindistas vestlust ja et tema toon oli ründav ja pahatahtlik. Samuti ei ole kaebaja rahul, et ei saanud artikliga enne ilmumist tutvuda. Kaebaja leiab, et artiklis on mitmeid solvavaid ja valeväiteid. ",pressinõukogu otsus,pressinõukogu otsus,26.01.17,"TAUNIV: Leht rikkus ajakirjanduseetika koodeksi punkti 1.4., mis näeb ette, et ajakirjanik vastutab oma sõnade ja loomingu eest ning ajakirjandusorganisatsioon kannab hoolt selle eest, et ei ilmuks ebatäpne, moonutatud või eksitav info. Pressinõukogu hinnangul on artikkel ühepoolne (sisaldab kaebaja kohta negatiivseid hinnanguid), kaebajat halvustav ja sellest kumab läbi ajakirjaniku hoiak kaebaja suhtes. Pressinõukogu peab halvustavaks ka sõna „toiduahel“ kasutamist pealkirjas. ",tauniv,tauniv,Postimees,kirjutav meedia,['1.4'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://leht.postimees.ee/3920433/minu-vald-minu-elanikud-minu-raha-minu-kool
